c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
626,Timor-Leste,0.745454545455,1.84359726295,0.404347826087,0.725663716814,0.920734608431,0.78813559322,1
624,Guinea-Bissau,0.245454545455,0.607038123167,0.404347826087,0.467532467532,0.593213238375,0.78813559322,1
450,Madagascar,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
454,Malawi,1.04090909091,2.5742913001,0.404347826087,1.0,1.2688172043,0.78813559322,1
332,Haiti,0.422727272727,1.04545454545,0.404347826087,0.30441898527,0.386252045827,0.78813559322,1
178,Democratic Republic of the Congo,0.531818181818,1.31524926686,0.404347826087,0.541666666667,0.687275985663,0.78813559322,1
68,Bolivia,0.840909090909,2.07966764418,0.404347826087,0.973684210526,1.23542727787,0.78813559322,1
170,Colombia,0.463636363636,1.14662756598,0.404347826087,0.944444444444,1.19832735962,0.78813559322,1
854,Burkina Faso,0.240909090909,0.595796676442,0.404347826087,0.407692307692,0.517287014061,0.78813559322,1
858,Uruguay,0.159090909091,0.393450635386,0.404347826087,0.823529411765,1.0449082859,0.78813559322,1
508,Mozambique,1.25,3.09139784946,0.404347826087,0.992779783394,1.25965606925,0.78813559322,1
736,Sudan,0.826315789474,2.04357668364,0.404347826087,0.785,0.996021505376,0.78813559322,1
504,Morocco,0.0409090909091,0.101173020528,0.404347826087,0.305084745763,0.387096774194,0.78813559322,1
562,Niger,0.745454545455,1.84359726295,0.404347826087,1.0,1.2688172043,0.78813559322,1
466,Mali,0.531818181818,1.31524926686,0.404347826087,1.0,1.2688172043,0.78813559322,1
566,Nigeria,0.677272727273,1.67497556207,0.404347826087,1.0,1.2688172043,0.78813559322,1
462,Maldives,0.277272727273,0.685728250244,0.404347826087,0.991869918699,1.25850161727,0.78813559322,1
90,Solomon Islands,0.559090909091,1.38269794721,0.404347826087,0.991935483871,1.25858480749,0.78813559322,1
764,Thailand,1.31363636364,3.24877810362,0.404347826087,1.0,1.2688172043,0.78813559322,1
222,El Salvador,0.122727272727,0.303519061584,0.404347826087,0.333333333333,0.4229390681,0.78813559322,1
96,Brunei Darussalam,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
12,Algeria,0.122727272727,0.303519061584,0.404347826087,0.701298701299,0.889819857562,0.78813559322,1
862,Venezuela,0.413636363636,1.022971652,0.404347826087,1.0,1.2688172043,0.78813559322,1
